Timestamp,User,Model,Requests Used,Exceeds Monthly Quota,Total Monthly Quota
2025-06-13T00:44:21.6181220Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:43:47.1209840Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:29:48.1019820Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:22:03.7634600Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:21:10.4685120Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:15:24.2508150Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:14:33.5553600Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:13:14.5393740Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-13T00:06:10.9169540Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T23:55:21.0865200Z,User199,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T23:31:09.3082380Z,User122,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T22:16:56.1416920Z,User102,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T22:05:12.1030150Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T22:01:18.5203780Z,User102,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T21:59:51.2305870Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:56:16.7058390Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:22:46.8394410Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:19:23.5807200Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:19:07.6879700Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:18:31.1344790Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:17:52.4270330Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:16:19.4140360Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:15:41.9439920Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:14:50.3111090Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:13:38.1755050Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:13:12.4423570Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:10:58.4161740Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T21:07:08.1349540Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T21:03:49.5720690Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T20:49:17.8374390Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T20:48:07.2575030Z,User222,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T20:35:31.2462860Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T20:34:35.7235870Z,User16,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T20:33:52.3898680Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T20:24:06.1469170Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T20:21:00.8905170Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T20:04:40.2587610Z,User154,Code Review,1,FALSE,Unlimited
2025-06-12T20:04:34.7389420Z,User154,Code Review,1,FALSE,Unlimited
2025-06-12T19:57:55.2202980Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T19:31:49.1519120Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:26:38.1973380Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:23:00.4751460Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:19:20.8875650Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:14:28.2398760Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:08:44.3865520Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:06:54.5778880Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:05:49.4904590Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T19:04:07.3858010Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:50:36.7804640Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:46:19.3530510Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:39:34.9867030Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:35:45.4215270Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:28:02.0727880Z,User123,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:24:11.8698950Z,User123,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:23:26.7439120Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:21:11.5719670Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:20:02.5948510Z,User123,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:18:08.2024600Z,User123,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:10:43.3590720Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T18:10:29.5781280Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T18:07:54.6395880Z,User123,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T18:05:40.7989090Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T18:04:30.0165660Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T17:59:50.0130260Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:59:13.1407090Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:58:23.7076870Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:53:38.2330570Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:52:47.4877470Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T17:52:44.2962610Z,User11,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:51:31.5540410Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:49:47.0712070Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T17:48:45.0842110Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:46:35.9560830Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:45:20.8221480Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:38:48.5131080Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:36:09.5449220Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:35:25.2167760Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:29:14.1099280Z,User193,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:23:42.3647180Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T17:17:40.2238270Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:15:58.9938270Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:14:01.2477100Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:13:14.3963180Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:09:57.2501890Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:07:34.8419840Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:06:52.2802300Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:05:54.5423120Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:05:46.5128940Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:05:20.6935580Z,User205,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T17:03:26.9868390Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T17:00:01.8119580Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T16:58:00.0007790Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:52:18.5704760Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:52:04.6095600Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:51:14.5266930Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:51:12.2556840Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T16:50:18.7546100Z,User193,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:47:09.6060220Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:43:29.2684640Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:43:28.4412440Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:43:18.7374750Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T16:41:19.6459400Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:40:18.7927470Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:40:04.1423910Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:39:42.1841600Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:39:12.3966250Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:38:46.9624410Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:36:32.7445140Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T16:36:29.2882200Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:35:07.8035830Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T16:34:55.4952160Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:33:44.7848010Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:31:34.9864280Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:31:05.2143390Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:30:59.0776230Z,User194,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:29:52.0782530Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:29:09.4270040Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:28:58.3831180Z,User193,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:28:54.3806420Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:28:26.8938520Z,User193,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:25:48.7673340Z,User193,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:25:37.2971820Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:24:51.6776490Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:21:32.8462380Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:20:23.2812480Z,User193,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T16:20:21.3026630Z,User173,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T16:19:05.1581720Z,User173,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T16:18:35.1922400Z,User102,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T16:17:15.3852170Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:17:03.2169830Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:15:28.4530890Z,User213,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T16:15:22.0347610Z,User213,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:14:54.0101280Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:14:43.0319030Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:14:36.9432180Z,User102,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T16:13:49.4433190Z,User82,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:12:47.6708660Z,User11,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:12:23.9961340Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:12:18.2763950Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:11:50.1718290Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:11:43.2753790Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:11:35.5351380Z,User173,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T16:11:22.9499770Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:08:53.6319190Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:08:40.1253310Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:08:38.9312960Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:08:34.1623620Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:08:13.1001290Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:08:06.4716920Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:08:02.9712720Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:07:56.2824510Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:07:54.3546780Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:05:53.4572390Z,User22,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:05:51.8387380Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:04:19.9214420Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:02:58.2340410Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:02:47.5757900Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:02:36.8150050Z,User103,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T16:02:34.7804030Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T16:02:03.9132950Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T15:54:59.1934940Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T15:52:37.5131740Z,User172,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:49:25.8017380Z,User186,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:48:49.6685350Z,User98,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T15:46:20.2319910Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:39:58.0831640Z,User186,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:39:19.7128020Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:38:06.9921160Z,User119,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:37:19.9451710Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:33:30.5048250Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:33:03.2535400Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:25:54.6597950Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:25:27.7641370Z,User85,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:24:58.6413830Z,User154,Code Review,1,FALSE,Unlimited
2025-06-12T15:23:51.2335060Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:23:45.4728190Z,User154,Code Review,1,FALSE,Unlimited
2025-06-12T15:22:22.2530240Z,User112,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:21:01.6081510Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:20:38.3134870Z,User10,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:20:32.9001730Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T15:20:21.6555550Z,User102,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T15:19:49.9805830Z,User112,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:19:36.0208760Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T15:19:20.0705470Z,User35,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:17:27.4529940Z,User112,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:15:41.1267690Z,User22,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:10:02.8442660Z,User117,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T15:09:13.2750480Z,User172,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:07:59.9955450Z,User117,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T15:07:50.1601990Z,User208,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T15:07:41.8813330Z,User153,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:06:26.6023480Z,User172,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:06:04.5780570Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T15:04:16.0388380Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T15:03:18.9638890Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:03:01.1105440Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:02:56.7661340Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:02:46.8703150Z,User117,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T15:02:33.4801100Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T15:02:16.8237030Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:59:59.0455940Z,User171,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:59:45.6530890Z,User208,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:59:34.9191060Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T14:59:16.5491010Z,User6,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:58:53.1011290Z,User8,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:58:34.1386360Z,User171,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:58:25.8539140Z,User153,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:57:43.8889490Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:56:44.2109270Z,User6,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:56:20.9938620Z,User153,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:56:16.8533640Z,User208,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:55:26.0159000Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:53:58.7083030Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:53:52.4551180Z,User153,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:53:46.8291100Z,User208,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:53:39.1859550Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:52:53.2329050Z,User153,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:52:50.3042000Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:52:46.7429570Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:52:31.4561040Z,User204,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:52:13.0803900Z,User116,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:51:45.1504820Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:51:44.0559500Z,User167,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:50:53.9339940Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:50:44.7296520Z,User57,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:50:18.4258330Z,User116,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:49:19.6282730Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:49:10.2110350Z,User77,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:49:09.6715830Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T14:48:48.7108720Z,User222,claude-3.7-sonnet-thought,1.25,FALSE,Unlimited
2025-06-12T14:48:31.5492000Z,User171,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:48:22.9906270Z,User85,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:45:50.4634780Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:45:30.3125730Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:44:43.5698350Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:44:30.5106630Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:44:29.4010440Z,User154,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:41:42.3116390Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:39:31.7531020Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:39:11.7765610Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:37:09.9300670Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:36:23.2497690Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:36:16.7757780Z,User205,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:36:07.8514740Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:33:52.6434040Z,User167,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:31:23.9352240Z,User166,Code Review,1,FALSE,Unlimited
2025-06-12T14:29:25.7530760Z,User31,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:28:34.5594060Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:28:18.8199240Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:28:02.5099060Z,User203,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:27:17.1779410Z,User214,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:25:45.0609660Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:25:33.3426340Z,User5,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:25:17.6810110Z,User183,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:25:13.7546750Z,User167,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:25:08.4704110Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:23:42.9242330Z,User165,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:23:32.3768640Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:22:49.3993070Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:21:01.1737950Z,User165,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:20:11.4022030Z,User165,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:20:08.9742750Z,User173,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:19:42.6384310Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:19:07.2173440Z,User165,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:18:40.1851500Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:18:28.5514820Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:18:15.9829570Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:18:04.2397840Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:17:35.7217750Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:17:27.1973690Z,User100,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:17:11.9963650Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:15:47.9213670Z,User208,claude-3.7-sonnet,1,FALSE,Unlimited
2025-06-12T14:15:07.8684290Z,User196,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:15:07.0023890Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:14:36.6825250Z,User183,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:14:11.7537250Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T14:13:47.6551170Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:12:53.1389490Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:12:47.8326960Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T14:12:28.8791660Z,User47,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:12:14.9585190Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T14:11:53.3836410Z,User215,gpt-4o-2024-11-20,1,FALSE,Unlimited
2025-06-12T14:11:44.9416510Z,User16,o3-mini-2025-01-31,0.33,FALSE,Unlimited
2025-06-12T14:11:24.2450720Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:10:42.4943950Z,User51,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:09:12.2259190Z,User41,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:08:37.7217940Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:07:35.5028480Z,User91,claude-sonnet-4,1,FALSE,Unlimited
2025-06-12T14:07:04.7765820Z,User58,gpt-4.1-2025-04-14,1,FALSE,Unlimited
2025-06-12T14:06:44.6538580Z,User208,claude-3.7-sonnet,1,FALSE,Unlimited
